id_cliente,nome_cliente,cpf,sexo,cidade,estado,id_tipo_cliente
4648,Marcos Vinicius Marques,658.497.021-30,Masculino,Cuiabá,MT,2
4649,Melina Guerra,028.137.456-26,Feminino,Manacapuru,AM,1
4650,Bella da Rocha,370.521.684-80,Masculino,Cametá,PA,2
4651,Bella Leão,263.075.419-70,Masculino,Arapiraca,AL,2
4652,Fernando Casa Grande,124.950.378-79,Masculino,Parintins,AM,1
4653,Ana da Conceição,473.082.659-00,Masculino,Vitória da Conquista,BA,1
4654,Maria Clara Nogueira,385.041.769-75,Feminino,Santa Rita,PB,2
4655,Apollo da Rosa,539.012.846-05,Masculino,Cariacica,ES,3
4656,Laís Câmara,179.450.362-52,Feminino,União dos Palmares,AL,2
4657,Dr. Pietro Pires,154.698.732-00,Masculino,Sorriso,MT,1
4658,Ryan Jesus,829.034.175-04,Feminino,Caracaraí,RR,2
4659,Sr. Erick Moraes,457.089.326-00,Feminino,Nossa Senhora da Glória,SE,1
4660,Sophie Barros,625.847.103-07,Masculino,Caucaia,CE,1
4661,Sr. Otto Fernandes,138.470.952-50,Masculino,São José dos Campos,SP,2
4662,Sra. Maria Isis Barros,619.702.453-52,Feminino,Belo Horizonte,MG,2
4663,Alícia Mendes,367.019.258-12,Feminino,Vitória da Conquista,BA,2
4664,Maria Fernanda da Costa,129.345.807-41,Masculino,Salvador,BA,2
4665,Milena Carvalho,967.102.548-01,Feminino,Gravataí,RS,3
4666,Gael Henrique Azevedo,916.347.258-91,Masculino,Itajaí,SC,2
4667,Sra. Rebeca da Luz,012.576.893-12,Masculino,São Paulo,SP,2
4668,Dr. Alexandre da Luz,619.028.573-21,Masculino,Passo Fundo,RS,2
4669,Nina Cardoso,675.293.480-00,Masculino,Capela,SE,2
4670,Laís Borges,425.709.816-30,Feminino,Nossa Senhora do Socorro,SE,1
4671,Ana Laura Cunha,859.147.602-67,Feminino,Itacoatiara,AM,1
4672,Dom Pinto,967.412.538-82,Feminino,Aquidauana,MS,1
4673,Bianca Pereira,796.142.350-80,Masculino,Tangará da Serra,MT,2
4674,Lucas Gabriel Silva,437.581.690-20,Masculino,Brasília,DF,1
4675,Sara Brito,179.632.845-64,Feminino,Blumenau,SC,1
4676,Lívia Ferreira,345.609.287-38,Masculino,São Miguel dos Campos,AL,1
4677,Julia Nascimento,630.498.125-24,Feminino,Caruaru,PE,2
4678,Dr. Davi Machado,934.102.568-06,Masculino,Palmeira dos Índios,AL,2
4679,Luiz Henrique da Cunha,406.371.289-31,Masculino,Campina Grande,PB,1
4680,Joana Andrade,405.173.982-14,Feminino,Marabá,PA,1
4681,Dr. Ravi Lopes,630.859.417-20,Feminino,Parnaíba,PI,1
4682,Agatha Pacheco,065.894.271-94,Feminino,Fortaleza,CE,1
4683,Ian da Mota,615.702.943-99,Masculino,Rio Largo,AL,1
4684,Ana Julia Moraes,298.041.763-78,Feminino,Ceará-Mirim,RN,3
4685,Ana Abreu,250.786.913-59,Feminino,Vitória de Santo Antão,PE,3
4686,Melissa Cavalcanti,905.261.438-51,Feminino,Nova Andradina,MS,3
4687,Dra. Ana da Cunha,975.382.416-55,Feminino,Mossoró,RN,1
4688,Davi Luiz Garcia,398.614.275-46,Masculino,Ponta Porã,MS,1
4689,Sr. Asafe Costela,483.609.175-66,Masculino,Linhares,ES,2
4690,Asafe Campos,609.527.831-77,Masculino,Itabuna,BA,2
4691,Isabelly da Rocha,178.569.430-84,Masculino,Manaus,AM,2
4692,Dra. Ana Cecília Teixeira,712.604.853-07,Masculino,São José dos Campos,SP,1
4693,Allana Lopes,329.047.586-74,Masculino,Xapuri,AC,2
4694,Antonella Ribeiro,089.164.532-24,Masculino,Cajazeiras,PB,1
4695,Davi Miguel Rios,579.123.860-68,Masculino,Olinda,PE,1
4696,Gabriel Ferreira,472.931.506-52,Feminino,Curitiba,PR,2
4697,Emanuel da Conceição,842.016.375-90,Masculino,Campina Grande,PB,1
4698,Ana Vitória da Luz,508.497.123-60,Masculino,Joinville,SC,3
4699,Cecilia Moreira,635.140.792-34,Masculino,Campina Grande,PB,1
4700,Henry Cunha,827.391.560-30,Masculino,Cametá,PA,1
4701,Kaique Oliveira,692.147.538-73,Masculino,Patos,PB,1
4702,Srta. Amanda Barbosa,015.726.438-62,Feminino,Paraíso do Tocantins,TO,1
4703,Cecília Abreu,740.298.356-00,Feminino,Petrolina,PE,1
4704,Catarina Cavalcante,178.245.039-41,Masculino,Caucaia,CE,2
4705,Vinícius da Costa,910.867.243-13,Feminino,Senador Guiomard,AC,1
4706,Ryan Cardoso,810.943.625-06,Feminino,Guarapuava,PR,2
4707,Lunna Fogaça,126.930.478-03,Feminino,Abaetetuba,PA,2
4708,Hadassa Costela,028.793.416-04,Masculino,Tarauacá,AC,1
4709,Emanuella Campos,274.310.586-08,Masculino,Juiz de Fora,MG,3
4710,Dr. Felipe Porto,956.231.078-77,Feminino,Caicó,RN,1
4711,Lunna Peixoto,048.923.561-15,Feminino,Valparaíso de Goiás,GO,3
4712,Fernanda Sá,782.936.451-64,Masculino,Gurupi,TO,1
4713,Theo Lopes,658.739.014-57,Feminino,Piripiri,PI,2
4714,Maria Luísa Fonseca,067.458.312-44,Feminino,Rio Branco,AC,1
4715,Carlos Eduardo Freitas,905.412.367-25,Feminino,Cáceres,MT,1
4716,Leonardo Cavalcante,649.837.205-29,Masculino,Sete Lagoas,MG,1
4717,Miguel Jesus,063.451.298-60,Feminino,Campinas,SP,1
4718,Oliver Casa Grande,750.681.923-68,Feminino,Pacaraima,RR,1
4719,Lucas Gabriel Cavalcanti,123.409.867-96,Feminino,Maceió,AL,2
4720,Thales Garcia,351.624.978-19,Masculino,Nova Iguaçu,RJ,2
4721,Ayla Dias,125.864.973-09,Feminino,Miracema do Tocantins,TO,2
4722,Ian Farias,841.392.765-09,Masculino,Rio de Janeiro,RJ,1
4723,Davi Luiz Novaes,751.904.832-23,Masculino,Contagem,MG,1
4724,Liz Sá,973.605.412-80,Feminino,Santos,SP,1
4725,Gustavo Henrique Lima,081.692.574-76,Feminino,Barra do Garças,MT,2
4726,Maria Julia Porto,174.062.395-99,Masculino,Vilhena,RO,2
4727,João Vitor Fogaça,942.067.153-43,Masculino,Sapé,PB,1
4728,Théo Cirino,865.240.391-06,Feminino,Guaraí,TO,1
4729,Luan Farias,054.926.783-29,Masculino,Tabatinga,AM,3
4730,Maria Eduarda Machado,709.643.821-13,Masculino,Camaçari,BA,2
4731,Otávio Pastor,413.620.857-07,Masculino,Camaragibe,PE,2
4732,Gabrielly Garcia,958.426.137-19,Feminino,Serra,ES,2
4733,Srta. Maria Luísa Pacheco,928.340.716-40,Feminino,Maracanaú,CE,2
4734,Ana Lopes,082.369.457-74,Feminino,Macaé,RJ,3
4735,Srta. Maria Barbosa,204.973.816-13,Feminino,São Paulo,SP,1
4736,José Pedro Peixoto,435.768.109-00,Masculino,Itapipoca,CE,2
4737,Dr. Bryan da Cruz,879.605.423-92,Feminino,Tarauacá,AC,2
4738,Igor da Conceição,752.160.943-34,Masculino,Dianópolis,TO,2
4739,Bruno Pires,709.681.324-13,Masculino,Tartarugalzinho,AP,1
4740,Maria Vitória da Costa,387.640.592-00,Feminino,Boa Vista,RR,2
4741,Benicio Montenegro,290.864.537-83,Masculino,Humaitá,AM,3
4742,Sr. Samuel Moraes,816.247.305-07,Feminino,Colatina,ES,2
4743,Diego Rios,508.961.273-03,Feminino,Feira de Santana,BA,1
4744,Calebe Monteiro,013.659.872-21,Feminino,Mâncio Lima,AC,2
4745,Kamilly Costela,403.827.196-03,Masculino,Normandia,RR,1
4746,Heloisa Câmara,351.794.602-80,Feminino,Foz do Iguaçu,PR,3
4747,Lucas Gabriel Cassiano,976.425.308-38,Masculino,Maringá,PR,1
4748,Matheus Machado,096.184.752-20,Masculino,Sousa,PB,2
4749,Anthony Marques,694.582.130-70,Feminino,Petrópolis,RJ,3
4750,Carolina Camargo,350.876.192-40,Masculino,João Pessoa,PB,2
4751,Maria Flor Nogueira,950.416.728-49,Masculino,São Paulo,SP,1
4752,Jade Fogaça,497.125.308-41,Masculino,Cametá,PA,1
4753,Samuel da Cunha,421.386.759-55,Feminino,Gurupi,TO,2
4754,Agatha da Luz,651.928.473-46,Feminino,São Gonçalo,RJ,1
4755,Sra. Raquel das Neves,814.529.607-20,Feminino,Santana,AP,3
4756,Mateus Dias,083.921.645-98,Masculino,Iracema,RR,1
4757,Breno da Costa,913.674.582-00,Masculino,Caicó,RN,2
4758,Hellena Pimenta,378.916.052-03,Feminino,Cajazeiras,PB,2
4759,Enrico da Cunha,125.609.437-43,Feminino,Boa Vista,RR,1
4760,João Pedro Melo,293.671.048-04,Masculino,Vila Velha,ES,1
4761,Rodrigo Ferreira,370.589.162-68,Feminino,Santos,SP,1
4762,Rebeca Marques,395.107.284-97,Masculino,Belém,PA,2
4763,Natália Fonseca,582.319.074-32,Masculino,Maranguape,CE,1
4764,Sr. Bento Novais,851.409.263-42,Feminino,Uberaba,MG,1
4765,Isabela da Paz,206.915.748-20,Masculino,Campos dos Goytacazes,RJ,1
4766,Gael Henrique Correia,471.693.820-40,Feminino,Caicó,RN,2
4767,Benicio Nunes,324.186.095-70,Masculino,Miracema do Tocantins,TO,1
4768,Natália Câmara,163.982.507-02,Feminino,Criciúma,SC,3
4769,Leandro da Cunha,783.640.952-00,Feminino,Feijó,AC,2
4770,Enzo Fonseca,786.405.139-10,Masculino,Feira de Santana,BA,1
4771,Sarah Ribeiro,279.864.503-47,Masculino,São José dos Pinhais,PR,1
4772,Maria Isis Oliveira,915.846.037-39,Masculino,Crato,CE,2
4773,Sofia Oliveira,516.320.497-16,Masculino,Guaraí,TO,1
4774,Marcelo da Mota,402.365.897-92,Masculino,Mâncio Lima,AC,3
4775,Calebe Gomes,257.908.436-38,Masculino,Formosa,GO,1
4776,Maria Sophia Sá,857.621.390-77,Masculino,Natal,RN,3
4777,Júlia Machado,184.627.093-69,Feminino,Valparaíso de Goiás,GO,2
4778,Felipe Caldeira,219.836.504-98,Masculino,Nova Cruz,RN,1
4779,Caleb Carvalho,980.517.436-01,Masculino,Mossoró,RN,1
4780,Igor Macedo,059.362.148-42,Masculino,Taguatinga,DF,2
4781,Eduardo Oliveira,254.639.718-46,Masculino,Paranaíba,MS,2
4782,Breno Lopes,914.267.038-13,Masculino,Porto Nacional,TO,2
4783,Sr. Luiz Gustavo Souza,423.718.659-82,Feminino,Cariacica,ES,2
4784,Carolina Cavalcante,679.032.548-47,Masculino,Brasileia,AC,1
4785,Luiz Henrique Sá,528.791.046-02,Masculino,União dos Palmares,AL,1
4786,Diogo Fonseca,470.321.689-22,Masculino,Sorriso,MT,2
4787,Gabriel da Rocha,873.069.541-48,Feminino,Crato,CE,3
4788,Manuela da Costa,952.067.481-02,Feminino,São Cristóvão,SE,2
4789,Caleb Ferreira,043.657.921-99,Feminino,Iranduba,AM,1
4790,Amanda Moura,835.472.690-83,Feminino,Porto Velho,RO,3
4791,Joana Duarte,487.293.510-14,Feminino,Goiânia,GO,2
4792,Dr. Enrico Pires,904.137.652-61,Feminino,Várzea Grande,MT,2
4793,Sophie da Cunha,975.083.416-00,Masculino,Joinville,SC,2
4794,Sr. Benjamin Teixeira,815.406.392-15,Masculino,Santa Maria,RS,2
4795,Sr. Cauê Pereira,324.960.158-60,Masculino,Guarapuava,PR,3
4796,Henrique Macedo,108.594.236-89,Masculino,Lucas do Rio Verde,MT,2
4797,Liam Barbosa,875.302.194-05,Feminino,Coari,AM,1
4798,Isabelly Garcia,130.725.896-40,Masculino,Bragança,PA,2
4799,Rafaela Castro,941.507.382-97,Masculino,São Bernardo do Campo,SP,2
4800,Alice Gomes,932.564.708-74,Feminino,Cáceres,MT,3
4801,Rafael Barbosa,309.578.641-75,Masculino,Currais Novos,RN,2
4802,Natália Pastor,087.351.692-30,Feminino,Passo Fundo,RS,1
4803,Cecília Machado,527.830.496-00,Feminino,Balsas,MA,1
4804,Melina Melo,408.953.762-29,Feminino,Caxias do Sul,RS,1
4805,Léo Pires,691.403.587-39,Masculino,Belo Horizonte,MG,1
4806,Rafael Aparecida,079.685.432-74,Masculino,Balneário Camboriú,SC,2
4807,Danilo Cavalcante,683.940.257-65,Masculino,Pacaraima,RR,3
4808,Breno Teixeira,816.492.035-51,Masculino,Viamão,RS,3
4809,Maya Pimenta,871.062.453-80,Masculino,Dourados,MS,1
4810,Heloísa Cavalcanti,829.704.315-05,Feminino,Belém,PA,1
4811,Luísa Montenegro,619.380.457-93,Feminino,Sobradinho,DF,1
4812,Luan da Cunha,465.201.837-17,Feminino,Pelotas,RS,1
4813,Srta. Stella Ribeiro,254.870.931-05,Feminino,Montes Claros,MG,2
4814,Dr. Alexandre Cavalcante,429.513.607-70,Feminino,Recife,PE,1
4815,Ian Camargo,754.938.026-00,Feminino,Guarulhos,SP,1
4816,Alexandre Cassiano,061.574.892-94,Feminino,Fortaleza,CE,1
4817,Vinicius Leão,769.284.103-96,Feminino,Tangará da Serra,MT,2
4818,Alexia Monteiro,308.624.975-74,Feminino,Cametá,PA,1
4819,Dra. Maria Isis Leão,679.143.025-70,Masculino,Sorocaba,SP,1
4820,Dra. Maya Rezende,410.253.786-44,Feminino,Paraíso do Tocantins,TO,1
4821,Lunna da Cunha,584.923.617-19,Masculino,Camaragibe,PE,1
4822,Srta. Isabelly Sales,715.826.390-86,Feminino,Petrópolis,RJ,2
4823,Emanuella Moreira,732.618.459-37,Masculino,Estância,SE,3
4824,Vitor Pires,427.689.513-82,Masculino,São José dos Campos,SP,2
4825,Dr. Bento Correia,092.587.134-60,Feminino,Santarém,PA,1
4826,Dr. Luiz Henrique Costa,892.165.740-11,Masculino,Valparaíso de Goiás,GO,3
4827,Luiz Fernando Gomes,682.145.397-73,Feminino,Ariquemes,RO,2
4828,Maria Eduarda da Rosa,920.614.738-22,Feminino,Santa Maria,RS,1
4829,Ravi Lucca Porto,618.253.409-51,Feminino,Rolim de Moura,RO,2
4830,Caio Camargo,159.837.406-01,Feminino,Vitória,ES,1
4831,João Gabriel Castro,819.243.570-97,Masculino,Juazeiro do Norte,CE,1
4832,Ana Luiza Garcia,375.029.164-07,Feminino,Caxias,MA,3
4833,Arthur Miguel Rezende,981.064.275-01,Feminino,Cametá,PA,2
4834,Arthur Miguel Carvalho,793.108.264-87,Feminino,Açailândia,MA,1
4835,Pietro Ramos,630.954.187-01,Masculino,Mossoró,RN,1
4836,Matteo Macedo,631.027.958-03,Masculino,Laranjal do Jari,AP,1
4837,Maitê da Conceição,987.026.541-30,Feminino,Porto Grande,AP,3
4838,Sra. Catarina Pastor,306.529.814-70,Masculino,Guarapuava,PR,2
4839,Gabriela Siqueira,816.329.540-60,Feminino,Mâncio Lima,AC,1
4840,Dr. Renan da Luz,384.921.607-13,Feminino,Volta Redonda,RJ,3
4841,Dr. Yago Cavalcanti,245.976.081-76,Masculino,Novo Hamburgo,RS,3
4842,Davi Almeida,014.576.392-70,Feminino,Taguatinga,DF,1
4843,Melissa Moura,549.180.263-89,Feminino,João Pessoa,PB,3
4844,Carolina Souza,623.148.950-70,Feminino,Santa Rita,PB,3
4845,Davi Lucas Rezende,593.421.860-33,Feminino,Santo André,SP,3
4846,Raquel Rios,312.678.549-28,Masculino,Laranjal do Jari,AP,2
4847,Davi Câmara,198.320.645-89,Masculino,Rio Largo,AL,2
4848,Sr. Noah Casa Grande,421.806.397-40,Feminino,Jaraguá do Sul,SC,1
4849,Henry Novaes,789.036.154-84,Masculino,Paranaíba,MS,2
4850,Sr. Benjamin Ferreira,482.731.509-41,Masculino,Guarabira,PB,1
4851,Gael Henrique Rocha,316.087.529-68,Masculino,Ponta Porã,MS,3
4852,Yasmin Ribeiro,784.153.960-66,Masculino,Caxias,MA,1
4853,Sr. Miguel Ribeiro,720.543.891-88,Feminino,Campo Maior,PI,3
4854,Bella Rodrigues,285.673.941-55,Feminino,Santo André,SP,1
4855,Bruno Leão,438.065.217-35,Feminino,Luziânia,GO,2
4856,Arthur Cavalcante,621.403.589-70,Masculino,Guajará-Mirim,RO,1
4857,Isadora Cavalcante,351.427.680-35,Masculino,Taguatinga,DF,1
4858,Maria Guerra,130.689.574-00,Feminino,Ilhéus,BA,1
4859,Lavínia Rodrigues,548.610.792-76,Masculino,Iracema,RR,2
4860,Dr. Samuel Melo,419.352.076-52,Feminino,Cabedelo,PB,3
4861,Murilo da Cruz,325.169.704-80,Feminino,Itabaiana,SE,1
4862,Maria Martins,869.703.541-48,Masculino,Ariquemes,RO,2
4863,Rafael Silveira,698.034.271-13,Masculino,Recanto das Emas,DF,2
4864,Srta. Mariane Barros,068.271.435-62,Feminino,Araguaína,TO,3
4865,Júlia Caldeira,412.570.698-02,Masculino,Porto Alegre,RS,2
4866,Larissa Moraes,356.078.429-83,Feminino,Campinas,SP,2
4867,Théo Mendonça,163.480.925-42,Masculino,Vitória,ES,1
4868,Anna Liz Nunes,183.406.725-17,Masculino,São Miguel dos Campos,AL,2
4869,Noah Farias,018.352.679-12,Masculino,Ipatinga,MG,2
4870,Thomas Andrade,867.521.430-80,Feminino,Senador Canedo,GO,3
4871,Caio Farias,283.140.769-96,Masculino,Linhares,ES,1
4872,Srta. Raquel Mendonça,319.047.256-43,Feminino,Parnaíba,PI,2
4873,Isaque Duarte,276.819.430-13,Masculino,Cabedelo,PB,2
4874,Mariana Ribeiro,518.647.293-09,Masculino,Guaraí,TO,1
4875,Maitê Camargo,631.879.052-77,Feminino,Luziânia,GO,1
4876,Evelyn Jesus,281.657.903-40,Masculino,Luziânia,GO,1
4877,Sr. Gabriel Costa,460.532.891-24,Masculino,Dianópolis,TO,3
4878,Dr. Kevin Ramos,465.278.103-26,Feminino,Vitória de Santo Antão,PE,2
4879,Felipe Caldeira,258.463.710-35,Feminino,São Leopoldo,RS,1
4880,Sr. Henrique Vargas,159.723.806-68,Feminino,Cachoeiro de Itapemirim,ES,1
4881,Dr. Paulo Sales,387.625.910-02,Feminino,Altos,PI,2
4882,Leandro Borges,253.841.907-79,Feminino,Santos,SP,2
4883,Maria Eduarda Vasconcelos,729.368.504-10,Masculino,Volta Redonda,RJ,2
4884,Sara Pires,038.175.462-62,Feminino,Capela,SE,1
4885,Calebe Andrade,843.970.625-10,Feminino,Vitória de Santo Antão,PE,2
4886,Srta. Alice Cunha,403.259.178-41,Masculino,Coari,AM,2
4887,Fernanda Rodrigues,203.856.719-03,Masculino,Valparaíso de Goiás,GO,1
4888,Pedro Henrique Sampaio,514.379.628-82,Feminino,Balneário Camboriú,SC,2
4889,Sophie da Rosa,587.492.361-64,Masculino,Santa Maria,RS,1
4890,Carlos Eduardo da Rocha,917.423.056-52,Feminino,Recanto das Emas,DF,2
4891,Emanuelly Câmara,951.047.832-60,Masculino,Iguatu,CE,1
4892,Stephany Lima,894.105.673-00,Feminino,Feira de Santana,BA,3
4893,Sr. Ian Aragão,524.068.193-70,Masculino,Xapuri,AC,3
4894,Maria Fernanda Brito,395.142.768-09,Masculino,Nova Iguaçu,RJ,3
4895,Josué Silva,961.042.753-70,Masculino,Passo Fundo,RS,2
4896,Kevin Vargas,536.489.071-66,Masculino,Juazeiro do Norte,CE,1
4897,Rebeca Garcia,213.965.708-02,Masculino,Sena Madureira,AC,1
4898,Srta. Bárbara Ferreira,389.524.607-74,Feminino,Cruzeiro do Sul,AC,2
4899,Benicio Andrade,850.279.134-60,Masculino,Cajazeiras,PB,1
4900,Milena Andrade,364.189.502-24,Feminino,Mâncio Lima,AC,2
4901,Kaique Porto,241.953.067-52,Masculino,Viamão,RS,1
4902,Elisa Barbosa,794.518.602-58,Feminino,Paraíso do Tocantins,TO,1
4903,Thales Carvalho,742.059.618-20,Masculino,Campinas,SP,1
4904,Samuel Rodrigues,963.015.278-95,Masculino,Cascavel,PR,3
4905,Kamilly Pastor,619.572.048-85,Masculino,Ji-Paraná,RO,2
4906,Eloá Mendes,145.306.289-06,Masculino,Ribeirão Preto,SP,1
4907,Maya Castro,375.896.021-59,Feminino,Gama,DF,1
4908,Felipe Azevedo,931.865.027-21,Masculino,Araguaína,TO,1
4909,Alexia Abreu,297.431.865-73,Feminino,Florianópolis,SC,2
4910,Pedro Miguel Montenegro,430.571.826-07,Feminino,Fortaleza,CE,1
4911,Laura Lima,541.983.267-46,Masculino,Sete Lagoas,MG,1
4912,Sra. Evelyn Sampaio,203.541.679-52,Masculino,Belo Horizonte,MG,3
4913,Olivia Alves,375.289.614-00,Feminino,Abaetetuba,PA,3
4914,Maria Isis Duarte,302.759.684-56,Masculino,Parauapebas,PA,1
4915,Brenda Câmara,298.736.015-03,Feminino,Jaru,RO,3
4916,Enrico Leão,643.520.917-07,Masculino,Santana,AP,2
4917,Dra. Melina da Conceição,142.536.908-15,Feminino,São Luís,MA,2
4918,Maysa Lima,032.654.918-89,Feminino,Tabatinga,AM,2
4919,Benicio Casa Grande,456.203.179-43,Masculino,Capela,SE,2
4920,Pietra Pereira,398.146.527-09,Feminino,Aquidauana,MS,2
4921,Sophie Costela,862.740.351-17,Masculino,Bragança,PA,1
4922,Bella Garcia,528.170.394-32,Feminino,Primavera do Leste,MT,2
4923,Ísis Mendonça,352.048.617-26,Masculino,Itapipoca,CE,2
4924,Maria Luiza Alves,394.175.206-52,Masculino,Piripiri,PI,2
4925,Daniela Silveira,268.140.579-30,Feminino,Garanhuns,PE,3
4926,Mirella Sousa,786.351.902-03,Masculino,Santos,SP,1
4927,Ana Clara Fogaça,974.385.102-04,Feminino,Paranaíba,MS,1
4928,Sr. Ryan da Mota,062.713.948-50,Feminino,Campina Grande,PB,2
4929,Dom da Mota,879.132.046-13,Masculino,Senador Guiomard,AC,1
4930,Brenda Pimenta,869.015.274-11,Feminino,Laranjal do Jari,AP,1
4931,Luiz Otávio Melo,247.318.950-14,Masculino,Guarabira,PB,2
4932,Stephany Duarte,097.142.653-80,Masculino,Cuiabá,MT,1
4933,Alexia Alves,986.354.127-37,Feminino,Curitiba,PR,2
4934,Luara Sales,051.624.978-94,Feminino,Feira de Santana,BA,2
4935,Srta. Manuella Silveira,975.216.408-02,Masculino,Ipatinga,MG,1
4936,Matteo Brito,078.546.319-48,Masculino,Cabedelo,PB,2
4937,Enrico Casa Grande,649.570.283-38,Feminino,Caracaraí,RR,2
4938,Anthony Casa Grande,702.398.615-40,Masculino,Parnamirim,RN,2
4939,Sra. Isabelly Nascimento,051.267.389-68,Masculino,Guarapuava,PR,1
4940,Pedro Henrique Moreira,120.387.469-31,Masculino,Nova Cruz,RN,1
4941,Anna Liz Ferreira,589.416.703-57,Masculino,Parauapebas,PA,1
4942,Liam Fogaça,652.198.047-58,Masculino,Assu,RN,1
4943,Bryan Correia,951.364.702-16,Feminino,João Pessoa,PB,2
4944,Yuri Barros,569.403.712-06,Masculino,Chapecó,SC,1
4945,Maria Eduarda Santos,106.793.824-96,Feminino,Humaitá,AM,1
4946,Valentim Mendonça,401.837.629-40,Masculino,Sidrolândia,MS,2
4947,Heloísa Moura,214.987.365-64,Masculino,Uberaba,MG,2
4948,Thiago Oliveira,302.478.569-83,Feminino,Senador Guiomard,AC,1
4949,Maria Alice Aragão,560.417.839-00,Masculino,Recife,PE,2
4950,João Sampaio,856.274.091-85,Feminino,Florianópolis,SC,1
4951,Anthony Gabriel Peixoto,386.279.054-10,Masculino,Colatina,ES,1
4952,Ana Júlia Rodrigues,547.283.016-80,Masculino,Santa Rita,PB,1
4953,Daniela Câmara,095.384.216-98,Masculino,Trindade,GO,3
4954,Luiz Miguel Albuquerque,123.807.469-31,Feminino,Paranaguá,PR,1
4955,Marina Araújo,509.486.231-60,Masculino,Rio Branco,AC,1
4956,Sra. Mariane Farias,783.694.120-50,Masculino,Sobral,CE,2
4957,Lorena Mendonça,437.195.028-05,Masculino,Laranjal do Jari,AP,3
4958,Sr. Bryan Sales,960.475.132-80,Feminino,Primavera do Leste,MT,3
4959,Theo Barbosa,429.561.708-30,Feminino,Plácido de Castro,AC,1
4960,Benicio Cardoso,692.135.870-40,Feminino,Curitiba,PR,1
4961,Josué Abreu,983.025.167-59,Feminino,Senador Guiomard,AC,1
4962,Alice Costela,463.815.790-48,Masculino,Campinas,SP,3
4963,Dr. Liam Guerra,869.740.235-29,Masculino,Contagem,MG,1
4964,Benicio Silva,589.714.062-67,Feminino,Chapecó,SC,1
4965,Sr. Caleb Dias,435.890.712-14,Masculino,Marechal Deodoro,AL,1
4966,Kamilly Pinto,149.250.673-70,Feminino,Coruripe,AL,1
4967,Ayla Peixoto,954.036.781-66,Masculino,Belford Roxo,RJ,2
4968,Dr. Diego Gonçalves,695.287.143-82,Masculino,Petrolina,PE,3
4969,Theo Monteiro,695.482.037-74,Feminino,Pedro II,PI,2
4970,João Miguel Vasconcelos,231.687.459-28,Masculino,Santa Maria,RS,1
4971,Thomas das Neves,916.023.857-77,Feminino,Santos,SP,2
4972,Helena Silva,580.921.473-88,Feminino,Volta Redonda,RJ,2
4973,Guilherme Barbosa,356.079.841-84,Feminino,Três Lagoas,MS,2
4974,Lavínia Melo,348.971.602-78,Masculino,Jaboatão dos Guararapes,PE,1
4975,Daniel Mendes,619.485.237-28,Feminino,Currais Novos,RN,3
4976,Stephany da Mata,319.562.780-95,Masculino,Planaltina,DF,2
4977,Melissa das Neves,740.631.598-84,Feminino,Taguatinga,DF,1
4978,Ryan Ferreira,657.348.019-84,Feminino,Palmeira dos Índios,AL,1
4979,Isabelly Sousa,492.705.861-11,Feminino,Serra,ES,1
4980,Lucas Gabriel Dias,124.089.367-13,Masculino,Gama,DF,1
4981,Isis Abreu,169.530.874-39,Masculino,Contagem,MG,1
4982,Leandro Duarte,397.521.084-23,Feminino,Tangará da Serra,MT,3
4983,Aylla da Mota,619.520.784-58,Masculino,São Miguel dos Campos,AL,1
4984,Renan Lima,840.597.136-00,Masculino,Santa Maria,RS,3
4985,Rebeca Montenegro,108.374.295-79,Feminino,Cascavel,PR,3
4986,Letícia Ferreira,145.028.796-49,Feminino,São Bernardo do Campo,SP,1
4987,Raquel Cunha,680.931.547-01,Feminino,Rondonópolis,MT,2
4988,Ana Julia Nascimento,431.892.760-13,Feminino,Belo Horizonte,MG,1
4989,Antônio Peixoto,907.823.514-41,Feminino,Goiânia,GO,1
4990,Isaac Almeida,069.287.453-47,Feminino,Ceará-Mirim,RN,1
4991,Pietra da Conceição,308.195.627-77,Masculino,Rondonópolis,MT,1
4992,Emilly Cavalcante,379.684.201-13,Feminino,Florianópolis,SC,2
4993,Diogo Rezende,605.482.371-07,Feminino,Estância,SE,1
4994,Luan Casa Grande,265.941.073-99,Masculino,Cacoal,RO,2
4995,Nina Correia,451.782.360-17,Masculino,Vila Velha,ES,3
4996,Ana Liz Porto,608.495.371-93,Masculino,Guarabira,PB,3
4997,Anthony Sampaio,514.968.072-94,Feminino,Natal,RN,1
4998,Bernardo Pereira,913.726.540-70,Masculino,Novo Hamburgo,RS,2
4999,Eduarda Sampaio,542.309.687-10,Masculino,Caracaraí,RR,1
